"LocalID","PageID","VisitID","PageName","CatName","CatID","ExtCatName","ExtCatID","TopicName","TopicID","TimeOnPage","PageScore","SequenceNumber"
657493,3064,5023,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,120,313,5
657497,3064,5023,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,95,9
657503,3064,5023,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,60,222,15
657506,3064,5023,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,116,18
657508,3064,5023,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,119,20
657510,3064,5023,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,122,22
657514,3044,5024,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657515,3166,5025,"öv˝carsko-öv˝carskÈ-alpy.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,30,30,1
657516,3182,5026,"skialpinismus-lyzovani","Hledani",2,"Katalog",5,"Lyze",9,30,30,1
657517,3735,5027,"peru-bolivie-peru-a-bolÌvie-s-pr˘jezdem-chilsk˝m-np-lauca-fakultativnÏ-np-huascaran-dovolen·-2005.htm","Zajezd",3,"Neni",-1,"Exotika",5,30,30,1
657518,3044,5028,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
657519,3503,5028,"pobyty","Hledani",2,"Katalog",5,"Pobytove",0,30,50,2
657520,3116,5028,"ubytovani-s-vlastni-dopravou","Hledani",2,"Katalog",5,"Ubytovani a doprava",13,30,62,3
657521,3056,5028,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,60,143,4
657522,3270,5028,"skolni-kolektivy","Hledani",2,"Katalog",5,"Skolni zajezdy",7,30,78,5
657523,3775,5028,"golf","Hledani",2,"Katalog",5,"Golf",25,30,83,6
657524,3058,5028,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,88,7
657525,3047,5028,"expedice-hory","Hledani",2,"Katalog",5,"VHT",21,60,184,8
657526,3048,5028,"voda","Hledani",2,"Katalog",5,"Voda",2,30,95,9
657527,3052,5028,"daleke-poznavaci-cesty","Hledani",2,"Katalog",5,"Exotika",5,30,99,10
657528,3063,5028,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,60,203,11
657529,3074,5028,"cykloturistika-zahranici","Hledani",2,"Katalog",5,"Cyklo",4,30,104,12
657530,3063,5028,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,30,106,13
657531,3158,5028,"horolezecka-skola","Hledani",2,"Katalog",5,"Horolezecka skola",14,30,109,14
657532,3182,5028,"skialpinismus-lyzovani","Hledani",2,"Katalog",5,"Lyze",9,60,222,15
657533,3518,5028,"dovolena-firmy","Hledani",2,"Katalog",5,"Neni",-1,30,113,16
657534,3044,5029,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657535,3065,5029,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,60,101,2
657536,4045,5030,"bulharsko-n rodn -parky-a-mo e-bulharska.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,30,30,1
657537,3044,5031,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657538,3503,5032,"pobyty","Hledani",2,"Katalog",5,"Pobytove",0,30,30,1
657539,3413,5033,"peru-bolivie-peru-a-bolÌvie-s-pr˘jezdem-chilsk˝m-np-lauca-fakultativnÏ-np-huascaran.htm","Zajezd",3,"Neni",-1,"Exotika",5,30,30,1
657541,3047,5035,"expedice-hory","Hledani",2,"Katalog",5,"VHT",21,60,101,2
657543,3074,5035,"cykloturistika-zahranici","Hledani",2,"Katalog",5,"Cyklo",4,30,71,4
657540,3336,5035,"n_list.asp","Nezjisten",-2,"n_list.asp",-2,"Nezjisten",-2,30,30,1
657542,3253,5035,"himal·j-?-kala-pattar-(5545-m)-bc-everest-mera-peak-(6500-m).htm","Zajezd",3,"Neni",-1,"VHT",21,120,251,3
657544,3312,5035,"dolomity-po-rovini-+-dr·vsk·-stezka-rakousko-&-it·lie.htm","Zajezd",3,"Neni",-1,"Cyklo",4,30,78,5
657545,3044,5037,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657546,3044,5038,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
657547,3044,5038,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,101,2
657548,3244,5038,"n_pojisteni.asp","Info",1,"Pojisteni",6,"Obecne",1000,60,125,3
657549,3064,5038,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,60,143,4
657550,3066,5038,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,30,78,5
657551,3044,5039,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657552,3860,5040,"island-zemi-ohni-a-ledu.htm","Zajezd",3,"Neni",-1,"Hotelbusy",17,30,30,1
657553,3044,5041,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
657554,3503,5041,"pobyty","Hledani",2,"Katalog",5,"Pobytove",0,30,50,2
657555,3163,5041,"cerna-hora","Hledani",2,"Katalog",5,"Cerna Hora",12,30,62,3
657556,3057,5041,"hotelbusy","Hledani",2,"Katalog",5,"Hotelbusy",17,60,143,4
657557,3056,5041,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,120,313,5
657558,3614,5041,"maÔarsko-term·lnÌ-l·znÏ-hark·ny.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,660,1842,6
657559,3355,5041,"mo¯e-a-pam·tky-sicÌlie-ñ-s-v˝letem-na-liparskÈ-ostrovy.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,1020,3004,7
657560,3224,5041,"poklady-a-tajemstvÌ-krymskÈho-poloostrova.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,30,92,8
657561,3044,5042,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657562,3058,5042,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,60,101,2
657563,3089,5042,"bulharsko","Hledani",2,"Katalog",5,"Bulharsko",15,30,62,3
657565,3503,5042,"pobyty","Hledani",2,"Katalog",5,"Pobytove",0,60,156,5
657564,3214,5042,"bulharsko-pobyt-s-v˝lety-dovolen·-2005-n·vötÏva-turecka-.htm","Zajezd",3,"Neni",-1,"Bulharsko",15,180,429,4
657566,3546,5042,"it·lie-kal·brie-ñ-mandatoriccio-mare.htm","Zajezd",3,"Neni",-1,"Pobytove",0,60,167,6
657567,3164,5042,"Ëern·-hora-alet-moc-beËiËi-pobyt-s-v˝lety-v-cenÏ-z·jezdu-.htm","Zajezd",3,"Neni",-1,"Cerna Hora",12,30,88,7
657569,3129,5043,"poznavaci-zajezdy","Hledani",2,"Katalog",5,"Poznavaci zajezdy s ubytovanim",8,60,101,2
657570,3058,5043,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,120,251,3
657568,3757,5043,"silvestr-2004-2005-bi?kaosk˝-silvestr-na-podkarpatskÈ-rusi-zimnÌ-dovolen·-ly?aosk˝-z·jezd.htm","Zajezd",3,"Neni",-1,"Lyze",9,120,120,1
657571,3093,5043,"silvestr-2004-2005-bÏûka¯sk˝-silvestr-na-podkarpatskÈ-rusi-zimnÌ-dovolen·-lyûa¯sk˝-z·jezd.htm","Zajezd",3,"Neni",-1,"Lyze",9,30,71,4
657572,3284,5044,"Ëern·-hora-n·rodnÌ-parky-a-mo¯e-ËernÈ-hory.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,30,30,1
657573,3910,5045,"voda","Hledani",2,"Katalog",5,"Voda",2,30,30,1
657574,3044,5046,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657575,3053,5046,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,30,50,2
657579,3129,5046,"poznavaci-zajezdy","Hledani",2,"Katalog",5,"Poznavaci zajezdy s ubytovanim",8,60,167,6
657576,3210,5046,"korsika-korsika-s-lehkou-turistikou-dovolen·-2005.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,60,125,3
657577,3172,5046,"pyreneje-+-andorra.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,30,71,4
657578,3231,5046,"francie-öpanÏlsko-francouzskÈ-a-öpanÏlskÈ-pyreneje.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,60,156,5
657580,3249,5046,"kaÚony-a-ostrovy-jihu-francie.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,60,176,7
657581,3188,5046,"korsika-(pobyt-s-v˝lety)-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Korsika",11,30,92,8
657582,3065,5046,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,60,191,9
657583,3044,5047,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,180,180,1
657585,3410,5047,"maÔarsko-budapeöù-pam·tky-a-term·lnÌ-l·znÏ-a-bratislava.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,62,3
657584,3064,5047,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,60,101,2
657586,3056,5048,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,120,120,1
657587,3481,5048,"holandsko-ñ-zemÏ-tulip·n˘.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,50,2
657590,3354,5049,"maÔarsko-vÌno-a-term·lnÌ-l·znÏ.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,62,3
657589,3064,5049,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,50,2
657588,3066,5049,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,60,60,1
657593,3354,5050,"maÔarsko-vÌno-a-term·lnÌ-l·znÏ.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,720,1511,3
657595,3354,5050,"maÔarsko-vÌno-a-term·lnÌ-l·znÏ.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,300,782,5
657592,3064,5050,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,120,203,2
657594,3064,5050,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,300,715,4
657591,3066,5050,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,60,60,1
657596,3066,5050,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,30,83,6
657597,3044,5051,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657598,3146,5052,"poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657599,3044,5053,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657600,4046,5054,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,30,30,1
657601,3044,5055,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657602,3058,5055,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
657603,3064,5056,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,30,1
657604,3054,5057,"korsika","Hledani",2,"Katalog",5,"Korsika",11,60,60,1
657605,3188,5057,"korsika-(pobyt-s-v˝lety)-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Korsika",11,30,50,2
657606,3044,5058,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657607,3044,5059,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657608,4047,5060,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,30,30,1
657609,3155,5061,"kamËatka.htm","Zajezd",3,"Neni",-1,"VHT",21,30,30,1
657610,4048,5062,"n_html","Hledani",2,"Katalog",5,"Neni",-1,30,30,1
657611,4048,5063,"n_html","Hledani",2,"Katalog",5,"Neni",-1,30,30,1
657612,4048,5064,"n_html","Hledani",2,"Katalog",5,"Neni",-1,30,30,1
657613,3502,5065,"kameatka.htm","Zajezd",3,"Neni",-1,"VHT",21,30,30,1
657614,3044,5066,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657615,3044,5067,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657616,3502,5068,"kameatka.htm","Zajezd",3,"Neni",-1,"VHT",21,30,30,1
657617,3044,5069,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657618,3186,5070,"thajsko-velk˝-okruh-.htm","Zajezd",3,"Neni",-1,"Exotika",5,30,30,1
657619,3044,5071,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657620,4049,5072,"jak_se_prihlasit.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
657630,3044,5073,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,99,10
657634,3044,5073,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,109,14
657638,3044,5073,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,116,18
657621,3046,5073,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,60,60,1
657623,3046,5073,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,30,62,3
657625,3046,5073,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,30,78,5
657627,3046,5073,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,30,88,7
657629,3046,5073,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,60,191,9
657631,3063,5073,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,30,101,11
657633,3063,5073,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,60,213,13
657635,3158,5073,"horolezecka-skola","Hledani",2,"Katalog",5,"Horolezecka skola",14,30,111,15
657637,3158,5073,"horolezecka-skola","Hledani",2,"Katalog",5,"Horolezecka skola",14,30,114,17
657622,3193,5073,"h¯ebenovka-watzmannu.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,60,101,2
657624,3480,5073,"mont-blanc-gran-paradiso.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,1140,2720,4
657626,3480,5073,"mont-blanc-gran-paradiso.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,60,167,6
657628,3236,5073,"via-ferraty-dolomit.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,60,184,8
657632,3217,5073,"keÚa-tanzanie-safari-a-zanzibar.htm","Zajezd",3,"Neni",-1,"Expedice Narocne",18,60,209,12
657636,3317,5073,"zimnÌ-horoökola.htm","Zajezd",3,"Neni",-1,"Horolezecka skola",14,60,226,16
657639,3343,5074,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,30,1
657640,3044,5075,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657641,3146,5076,"poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657642,3163,5077,"cerna-hora","Hledani",2,"Katalog",5,"Cerna Hora",12,30,30,1
657643,3450,5078,"rumunsko-za-draculou-a-dalöÌmi-perlami-rumunska.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
657645,4051,5079,"n_fotosoutez.asp","Info",1,"Fotosoutez",7,"Obecne",1000,30,50,2
657644,4050,5079,"n_reportaze.asp","Info",1,"Reportaze",7,"Obecne",1000,960,960,1
657646,3044,5080,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,1020,1020,1
657647,3044,5080,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,50,2
657648,3044,5081,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657649,3067,5081,"liparske-ostrovy","Hledani",2,"Katalog",5,"Lipari",10,60,101,2
657651,3057,5081,"hotelbusy","Hledani",2,"Katalog",5,"Hotelbusy",17,30,71,4
657650,3081,5081,"it·lie-sicÌlie-liparskÈ-ostrovy-s-n·vötevou-sicÌlie-dovolen·-2005-pobyt-s-v˝lety.htm","Zajezd",3,"Neni",-1,"Lipari",10,120,251,3
657652,3120,5081,"island-zemÏ-ohnÏ-a-ledu.htm","Zajezd",3,"Neni",-1,"Hotelbusy",17,30,78,5
657653,3044,5082,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657654,3044,5083,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657655,3058,5083,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
657656,3044,5084,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657657,3044,5085,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657658,3171,5086,"francie-r·j-kaÚon˘-a-zelenÈ-srdce-francie.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,30,30,1
657659,3044,5087,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657660,3182,5088,"skialpinismus-lyzovani","Hledani",2,"Katalog",5,"Lyze",9,60,60,1
657661,3273,5088,"lyûov·nÌ-2005-ñ-rakousko-ñ-zillert·lsk·-arÈna.htm","Zajezd",3,"Neni",-1,"Lyze",9,30,50,2
657662,3044,5089,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
657663,3052,5089,"daleke-poznavaci-cesty","Hledani",2,"Katalog",5,"Exotika",5,30,50,2
657664,3044,5090,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657665,3066,5090,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,30,50,2
657666,3044,5091,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657667,3067,5091,"liparske-ostrovy","Hledani",2,"Katalog",5,"Lipari",10,60,101,2
657668,3081,5091,"it·lie-sicÌlie-liparskÈ-ostrovy-s-n·vötevou-sicÌlie-dovolen·-2005-pobyt-s-v˝lety.htm","Zajezd",3,"Neni",-1,"Lipari",10,30,62,3
657669,3229,5092,"silvestr-2004-2005-bÏûka¯sk˝-silvestr-na-podkarpatskÈ-rusi-zimnÌ-dovolen·-lyûa¯sk˝-z·jezd.htm","Zajezd",3,"Neni",-1,"Lyze",9,30,30,1
657670,3197,5093,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,540,540,1
657671,3197,5093,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,60,101,2
657672,3197,5093,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,30,62,3
657673,3064,5094,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,30,1
657674,3044,5095,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657675,3052,5096,"daleke-poznavaci-cesty","Hledani",2,"Katalog",5,"Exotika",5,30,30,1
657676,3044,5097,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
657677,3129,5097,"poznavaci-zajezdy","Hledani",2,"Katalog",5,"Poznavaci zajezdy s ubytovanim",8,30,50,2
657678,3515,5098,"mongolsko-to-nejkr·snij?Ì-z-mongolska.htm","Zajezd",3,"Neni",-1,"Exotika",5,30,30,1
657679,3216,5099,"irsko-Ñzelen˝-ostrovì-.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,30,1
657680,4052,5100,"lefkada-kreta-spanelsko","Hledani",2,"Katalog",5,"Neni",-1,30,30,1
657681,3197,5101,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,60,60,1
657682,3045,5101,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,50,2
657683,3436,5101,"ukrajina-toulky-zakarpatskou-ukrajinou-dovolen·-2005.htm","Zajezd",3,"Neni",-1,"Turistika",1,360,755,3
657684,3300,5101,"it·lie-sicÌlie-ostrovy-vnit¯nÌho-ohnÏ-(sicÌlie-lipari).htm","Zajezd",3,"Neni",-1,"Turistika",1,30,71,4
657685,3436,5101,"ukrajina-toulky-zakarpatskou-ukrajinou-dovolen·-2005.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,78,5
657686,3085,5102,"n·rodnÌ-parky-a-mo¯e-¯ecka.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
657687,3044,5103,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657688,3046,5103,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,60,101,2
657693,3045,5103,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,120,353,7
657689,3191,5103,"rakousko-poho¯Ì-totes-gebirge.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,180,377,3
657690,3193,5103,"h¯ebenovka-watzmannu.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,120,286,4
657691,3480,5103,"mont-blanc-gran-paradiso.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,120,313,5
657692,3147,5103,"öpanÏlsko-pyreneje.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,120,335,6
657694,3682,5103,"francie-öpanÏlsko-p¯ÌrodnÌ-parky-pyrenejÌ.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,92,8
657695,3044,5104,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657696,3066,5105,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,30,30,1
657697,3045,5106,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,120,120,1
657698,3895,5106,"irsko-anglie-wales-irsko-zemÏ-keltsk˝ch-tradic-a-p¯ÌrodnÌ-parky-walesu-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Turistika",1,360,609,2
657699,3216,5106,"irsko-Ñzelen˝-ostrovì-.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,62,3
657700,3044,5107,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
657701,3058,5107,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
657702,3053,5107,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,300,629,3
657703,3045,5107,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,120,286,4
657704,4053,5107,"korsika-smaragdov˝-ostrov-korsika-dovolen·-a-turistika-2005.htm","Zajezd",3,"Neni",-1,"Turistika",1,360,939,5
657705,3216,5107,"irsko-Ñzelen˝-ostrovì-.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,83,6
657706,3466,5108,"nÏmecko-bavorsko-a-z·mky-ludvÌka-ii..htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,30,1
657707,3135,5110,"skotsko-velk˝-okruh-skotskem.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,30,1
657708,3044,5111,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657709,3197,5112,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,30,30,1
657710,3044,5113,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
657711,3045,5113,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,50,2
657712,4054,5114,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,30,1
657713,3044,5115,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657714,3045,5116,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,60,60,1
657715,3056,5116,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,60,101,2
657716,3053,5116,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,30,62,3
657717,3044,5117,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657718,3044,5118,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657719,3063,5118,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,30,50,2
657720,3114,5118,"expedice-omo-divokÈ-kmeny-afriky.htm","Zajezd",3,"Neni",-1,"Expedice Narocne",18,30,62,3
657721,4055,5119,"dovolena-firmy","Hledani",2,"Katalog",5,"Neni",-1,30,30,1
657722,3287,5120,"expedice-surma-nejdivoËejöÌ-kmen-afriky.htm","Zajezd",3,"Neni",-1,"Expedice Narocne",18,120,120,1
657723,3114,5120,"expedice-omo-divokÈ-kmeny-afriky.htm","Zajezd",3,"Neni",-1,"Expedice Narocne",18,30,50,2
657724,3680,5121,"öv˝carskÈ-alpy-ñ-wallis.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,30,1
657725,4056,5122,"rafting","Hledani",2,"Katalog",5,"Rafting",24,30,30,1
657726,3044,5123,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657727,3590,5124,"kw~pobyt","Hledani",2,"DleKW",4,"Obecne",1000,30,30,1
657728,4057,5125,"n_html","Hledani",2,"Katalog",5,"Neni",-1,30,30,1
657729,3044,5126,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
657730,3058,5126,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
657731,3045,5126,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,62,3
657732,3148,5126,"pobaltÌ-rusko-norsko-finsko-övÈdsko-velk·-severnÌ-cesta.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,71,4
657733,3044,5127,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
657735,3471,5127,"bulharsko-n·rodnÌ-parky-a-mo¯e-bulharska.htm","Zajezd",3,"Neni",-1,"Turistika",1,60,125,3
657736,4058,5127,"rumunsko-retezat-pro-opravdovÈ-tul·ky-turistika-2005.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,60,143,4
657737,4059,5127,"rumunsko-maramureö-a-rodna-turistika-2005.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,30,78,5
657734,3064,5127,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,50,2
657748,3045,5128,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,101,11
657738,3223,5128,"apuseni-rumunsko.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,120,120,1
657739,3480,5128,"mont-blanc-gran-paradiso.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,60,101,2
657740,3496,5128,"ir·n-ñ-v˝stup-na-dam·vand-(5671-m).htm","Zajezd",3,"Neni",-1,"VHT",21,30,62,3
657741,3296,5128,"platÛ-putorana.htm","Zajezd",3,"Neni",-1,"VHT",21,60,143,4
