LocalID;VisitID;OdkazujiciStranka;TypOdkazovace;VstupniStranka;VstupniStrankaKat;VstupniStrankaRozKat;VstupniStrankaScore;KonverzeStranka;KonverzeStrankaKat;KonverzeStrankaRozKat;KonverzeStrankaScore;Konverze;VystupniStranka;VystupniStrankaKat;VystupniStrankaRozKat;VystupniStrankaScore;NavstivenoStranek;CelkovyCas;DenVTydnu;HodinaDne;NejTema;NejTemaScore;SirkaZajmu;PosilatNovinky;ZaslatKatalog;Slevy;Prihlaska;KdoJsme;Pojisteni;agregInfo;agregHledani;HledaniZeme;HledaniRozsirene;HledaniKW;HledaniKatalog
112863;4314;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;ubytovani-s-vlastni-dopravou;Hledani;Katalog;62;3;60;Monday;13;Bulharsko;101;3;0;0;0;0;0;0;30;163;0;0;0;163
112866;4317;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;slovinsko-hory-moře-a-jezera-slovinska.htm;Zajezd;Neni;78;5;60;Monday;14;Obecne;155;5;0;0;0;0;0;0;30;175;0;125;0;50
112868;4319;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;skotsko-skotskem-na-ostrov-skye-+-ostrovy-harris-lewis-dovolená-2005.htm;Zajezd;Neni;71;4;240;Monday;14;Turistika;525;4;0;0;0;0;0;0;30;203;0;0;0;203
112886;4337;URI_9;katalog;www.poznani.cz;Info;Homepage;60;;;;0;0;bulharsko-rila-pirin-rodopi-dovolená-2005.htm;Zajezd;Neni;78;5;300;Monday;14;Bulharsko;634;5;0;0;50;0;0;0;60;112;0;0;0;112
112897;4348;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;www.poznani.cz;Info;Homepage;83;6;420;Monday;14;Expedice Narocne;429;6;0;0;101;0;0;0;269;781;0;0;0;781
112900;4351;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;elba-korsika-sardinie.htm;Zajezd;Neni;62;3;120;Monday;14;Turistika;265;3;0;0;0;0;0;0;30;203;0;0;0;203
112913;4364;URI_9;katalog;www.poznani.cz;Info;Homepage;420;;;;0;0;sopkami-střední-a-jižní-itálie-(sicílie-lipari)-poznávací-zájezd.htm;Zajezd;Neni;83;6;540;Monday;15;Poznavaci zajezdy s ubytovanim;485;6;0;0;0;0;0;0;420;50;0;0;0;50
112914;4365;URI_38;Fulltext;skialpinismus-lyzovani;Hledani;Katalog;30;;;;0;0;skialpinismus-lyzovani;Hledani;Katalog;71;4;60;Monday;15;Bulharsko;125;4;0;0;50;0;0;0;0;276;0;0;0;276
112929;4380;URI_44;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;rumunsko-rumunskem-na-kole-v-klidu-a-pohodě-cyklo-zájezd.htm;Zajezd;Neni;62;3;60;Monday;15;Cyklo;163;3;0;0;0;0;0;0;30;101;0;0;0;101
112930;4381;URI_9;katalog;www.poznani.cz;Info;Homepage;180;;;;0;0;www.poznani.cz;Info;Homepage;62;3;180;Monday;15;Obecne;292;3;0;0;0;0;50;0;292;0;0;0;0;0
112936;4387;URI_42;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;lastminute;Hledani;Katalog;83;6;480;Monday;15;Korsika;931;5;0;0;83;0;0;0;108;276;0;0;0;276
112938;4389;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;slovinsko-rakousko-perly-alpských-řek.htm;Zajezd;Neni;78;5;60;Monday;15;Rafting;324;5;0;0;0;0;0;0;30;121;0;0;0;121
112939;4390;URI_42;Fulltext;poznani.cz;Info;Homepage;60;;;;0;0;bulharsko;Hledani;Katalog;95;9;360;Monday;15;Expedice Narocne;499;9;0;0;0;0;0;0;60;363;0;0;0;363
112941;4392;URI_80;Fulltext;maďarsko-víno-a-termální-lázně.htm;Zajezd;Neni;180;;;;0;0;bulharsko;Hledani;Katalog;113;16;1200;Monday;16;Poznavaci zajezdy s lehkou turistikou;1655;16;0;0;0;0;0;0;101;942;0;0;0;942
112945;4396;URI_111;Neni;horska-turistika;Hledani;Katalog;60;;;;0;0;rumunsko-fagaraš-a-piatra-craiului.htm;Zajezd;Neni;78;5;360;Monday;15;Horska turistika;752;5;0;0;0;0;0;0;0;185;0;0;0;185
112948;4399;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;zimní-horoškola.htm;Zajezd;Neni;62;3;0;Monday;15;Horolezecka skola;112;3;0;0;0;0;0;0;30;50;0;0;0;50
112949;4400;URI_42;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;mongolsko-to-nejkrásnější-z-mongolska.htm;Zajezd;Neni;78;5;180;Monday;16;Turistika;352;5;0;0;0;0;0;0;30;172;0;0;0;172
112952;4403;URI_44;Fulltext;itálie-sicílie-ostrovy-vnitřního-ohně-(sicílie-lipari).htm;Zajezd;Neni;300;;;;0;0;itálie-gargano-a-apulie-karibik-středomoří.htm;Zajezd;Neni;78;5;780;Monday;16;Lipari;507;5;0;0;0;0;0;0;0;0;0;0;0;0
112955;4406;URI_80;Fulltext;island-jižní-norsko-&-faerské-ostrovy.htm;Zajezd;Neni;60;;;;0;0;rakousko-průsmyky-walliských-alp.htm;Zajezd;Neni;83;6;240;Monday;16;Cyklo;587;6;0;0;0;0;0;0;50;62;0;0;0;62
112957;4408;URI_0;Neni;n_top2.asp;Nezjisten;n_top2.asp;360;;;;0;0;n_kdojsme.asp;Info;Kdo jsme;83;6;600;Monday;16;Obecne;608;6;0;0;0;0;83;0;608;0;0;0;0;0
112959;4410;URI_92;OstatniNerozliseno;www.poznani.cz;Info;Homepage;30;;;;0;0;zeme~110;Hledani;DleZeme;88;7;180;Monday;16;Obecne;201;6;0;0;156;0;0;0;113;616;88;0;0;528
112961;4412;URI_0;Neni;www.poznani.cz;Info;Homepage;60;;;;0;0;www.poznani.cz;Info;Homepage;62;3;180;Monday;16;Lastminute;203;3;0;0;203;0;0;0;122;203;0;0;0;203
112962;4413;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;tunis-–-silvestr.htm;Zajezd;Neni;62;3;0;Monday;16;Pobyty s vylety;112;3;0;0;0;0;0;0;30;50;0;0;0;50
112963;4414;URI_39;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;slovinsko-hory-moře-a-jezera-slovinska.htm;Zajezd;Neni;62;3;60;Monday;16;Horska turistika;163;3;0;0;0;0;0;0;30;101;0;0;0;101
112966;4417;URI_93;Partneri;www.poznani.cz;Info;Homepage;30;;;;0;0;korsika-ostrov-vuní-a-barev-cyklo-zájezd.htm;Zajezd;Neni;62;3;60;Monday;16;Cyklo;163;3;0;0;0;0;0;0;30;101;0;0;0;101
112968;4419;URI_0;Neni;rafting;Hledani;Katalog;30;;;;0;0;www.poznani.cz;Info;Homepage;104;12;1560;Monday;17;Obecne;2635;12;0;0;0;0;0;0;2635;448;0;0;0;448
112969;4420;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;turecko-tureckem-ve-znamení-půlměsíce.htm;Zajezd;Neni;62;3;0;Monday;16;Turistika;112;3;0;0;0;0;0;0;30;50;0;0;0;50
112970;4421;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;pobyty-s-vylety;Hledani;Katalog;83;6;300;Monday;16;Poznavaci zajezdy s ubytovanim;491;5;0;0;0;0;0;0;30;195;0;0;0;195
112971;4422;URI_80;Fulltext;pobyty-s-vylety;Hledani;Katalog;30;;;;0;0;zeme~24;Hledani;DleZeme;62;3;660;Monday;16;Bulharsko;1117;3;0;0;0;0;0;0;0;1209;62;0;0;1147
112974;4425;URI_80;Fulltext;zeme~26;Hledani;DleZeme;60;;;;0;0;horska-turistika;Hledani;Katalog;62;3;60;Monday;16;Horska turistika;62;3;0;0;50;0;0;0;0;172;60;0;0;112
112976;4427;URI_100;Vlastni Weby;zeme~3;Hledani;DleZeme;60;;;;0;0;daleke-poznavaci-cesty;Hledani;Katalog;418;12;1440;Monday;17;Obecne;3364;12;0;0;365;0;0;0;2857;1711;203;304;0;1204
112977;4428;URI_9;katalog;www.poznani.cz;Info;Homepage;60;bulharsko;Hledani;Katalog;50;1;n_katalog.asp;Info;Zaslat katalog;251;3;60;Monday;17;Obecne;311;3;0;251;0;0;0;0;311;50;0;0;0;50
112979;4430;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;sopky-kaňony-a-kláštery-francie.htm;Zajezd;Neni;109;14;180;Monday;17;Turistika;595;14;0;0;0;0;0;0;101;326;0;326;0;0
112990;4441;URI_0;Neni;www.poznani.cz;Info;Homepage;60;;;;0;0;výstup-na-triglav.htm;Zajezd;Neni;99;10;540;Monday;17;Horska turistika;1590;10;0;0;0;0;0;0;60;50;0;0;0;50
112996;4447;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;velikonoční-a-májová-jizera-ww-iii-iv-tradičně-již-od-roku-1995.htm;Zajezd;Neni;62;3;120;Monday;17;Rafting;265;3;0;0;0;0;0;0;30;203;0;0;0;203
112998;4449;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;thajsko-velký-okruh-dovolená-2005.htm;Zajezd;Neni;78;5;120;Monday;17;Exotika;384;5;0;0;0;0;0;0;30;101;0;0;0;101
112999;4450;URI_39;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;n_list_zajezd.asp;Nezjisten;n_list_zajezd.asp;62;3;240;Monday;18;Expedice Narocne;406;3;0;0;0;0;0;0;30;406;0;0;0;406
113004;4456;URI_80;Fulltext;korsika;Hledani;Katalog;60;;;;0;0;nový-zéland-.htm;Zajezd;Neni;101;11;900;Monday;18;Exotika;1873;11;0;0;88;0;0;0;0;893;0;0;0;893
113006;4458;URI_80;Fulltext;zeme~3;Hledani;DleZeme;60;;;;0;0;chorvatsko-národní-parky-a-přírodní-krásy-chorvatska.htm;Zajezd;Neni;71;4;1020;Monday;18;Poznavaci zajezdy s lehkou turistikou;1625;4;0;0;0;0;0;0;0;122;122;0;0;0
113014;4466;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;himaláj-–-kala-pattar-(5545-m)-bc-everest-mera-peak-(6500-m).htm;Zajezd;Neni;106;13;540;Monday;18;Horska turistika;1126;13;0;0;0;0;0;0;30;363;0;0;0;363
113016;4470;URI_111;Neni;expedice-hory;Hledani;Katalog;30;;;;0;0;mexiko-guatemala-honduras-belize.htm;Zajezd;Neni;62;3;60;Monday;18;Obecne;101;3;0;0;0;0;0;0;0;131;0;101;0;30
113018;4472;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;n_sleva.asp;Info;Slevy;83;6;420;Monday;18;Turistika;304;4;0;0;83;0;0;0;113;936;0;0;0;936
113020;4474;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;ádr-enalinové-víkendy.htm;Zajezd;Neni;88;7;360;Monday;18;Cyklo;512;7;0;0;0;0;0;0;30;257;0;0;0;257
113023;4477;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;nový-zéland-.htm;Zajezd;Neni;62;3;60;Monday;18;Exotika;163;3;0;0;0;0;0;0;30;101;0;0;0;101
113025;4480;URI_9;katalog;www.poznani.cz;Info;Homepage;60;;;;0;0;francie-paříž-versailles-a-fontainebleau.htm;Zajezd;Neni;62;3;60;Monday;19;Poznavaci zajezdy s ubytovanim;112;3;0;0;0;0;0;0;60;50;0;0;0;50
113026;4481;URI_80;Fulltext;skialpinismus-lyzovani;Hledani;Katalog;120;;;;0;0;lastminute;Hledani;Katalog;71;4;120;Monday;19;Lyze;232;4;0;0;71;0;0;0;0;191;0;0;0;191
113031;4487;URI_111;Neni;expedice-hory;Hledani;Katalog;60;;;;0;0;egypt-zemí-faraonů-(egypt-sinaj).htm;Zajezd;Neni;78;5;360;Monday;19;Exotika;364;5;0;0;0;0;0;0;0;161;0;0;0;161
113032;4488;URI_111;Neni;zajezdy-se-stany;Hledani;Katalog;30;www.poznani.cz;Info;Homepage;184;1;n_katalog.asp;Info;Zaslat katalog;95;9;960;Monday;19;Turistika;1450;8;0;95;0;0;0;0;775;311;0;0;0;311
113036;4492;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;www.poznani.cz;Info;Homepage;92;8;300;Monday;19;Exotika;780;8;0;0;125;0;0;0;122;417;0;0;0;417
113039;4495;URI_121;Vlastni Weby;lastminute;Hledani;Katalog;30;;;;0;0;vyhledat;Hledani;Katalog;71;4;540;Monday;19;Lastminute;1037;3;0;0;1037;0;0;0;0;1209;0;0;0;1209
113040;4496;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;řecko-antika-moře-a-hory.htm;Zajezd;Neni;71;4;0;Monday;19;Turistika;133;4;0;0;50;0;0;0;30;112;0;0;0;112
113042;4498;URI_78;Partneri;www.poznani.cz;Info;Homepage;30;;;;0;0;grossglockner.htm;Zajezd;Neni;62;3;60;Monday;19;Horska turistika;163;3;0;0;0;0;0;0;30;101;0;0;0;101
113045;4501;URI_42;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;perly-jugoslávského-balkánu.htm;Zajezd;Neni;62;3;60;Monday;20;Turistika;163;3;0;0;0;0;0;0;30;101;0;0;0;101
113048;4504;URI_111;Neni;cerna-hora;Hledani;Katalog;60;;;;0;0;pohodový-týden-v-alpách-xi.-–-perla-alp-silvretta-.htm;Zajezd;Neni;83;6;300;Monday;20;Poznavaci zajezdy s lehkou turistikou;286;5;0;0;0;0;0;0;0;364;0;0;0;364
113049;4505;URI_0;Neni;zeme~49;Hledani;DleZeme;60;;;;0;0;turecko-východní-turecko-letecky.htm;Zajezd;Neni;62;3;180;Monday;20;Obecne;263;3;0;0;0;0;0;0;0;263;60;203;0;0
113052;4510;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;zimní-horoškola.htm;Zajezd;Neni;62;3;0;Monday;20;Horolezecka skola;112;3;0;0;0;0;0;0;30;50;0;0;0;50
113056;4514;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;mont-blanc-gran-paradiso.htm;Zajezd;Neni;78;5;120;Monday;20;Horska turistika;221;5;0;0;101;0;0;0;30;306;0;0;0;306
113064;4523;URI_111;Neni;expedice-hory;Hledani;Katalog;60;;;;0;0;cykloturistika-zahranici;Hledani;Katalog;78;5;600;Monday;21;Expedice Narocne;572;5;0;0;0;0;0;0;101;1213;0;0;0;1213
113066;4526;URI_111;Neni;liparske-ostrovy;Hledani;Katalog;60;;;;0;0;keňa-tanzanie-safari-a-zanzibar.htm;Zajezd;Neni;62;3;120;Monday;21;Exotika;163;3;0;0;0;0;0;0;0;161;0;0;0;161
113069;4529;URI_0;Neni;www.poznani.cz;Info;Homepage;60;;;;0;0;irsko-anglie-wales-irsko-země-keltských-tradic-a-přírodní-parky-walesu-dovolená-2005-.htm;Zajezd;Neni;62;3;120;Monday;21;Turistika;163;3;0;0;0;0;0;0;60;101;0;0;0;101
113070;4530;URI_80;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;ukrajina-podkapatská-rus-pohodové-toulky-podkarpatskou-rusí-dovolená-2005.htm;Zajezd;Neni;62;3;120;Monday;21;Obecne;233;3;0;0;0;0;0;0;30;203;0;203;0;0
113071;4531;URI_42;Fulltext;www.poznani.cz;Info;Homepage;180;pohodový-týden-v-alpách-xi.-–-perla-alp-silvretta-.htm;Zajezd;Neni;755;1;rakousko-pohodový-týden-v-alpách-ii.-achenkirch.htm;Zajezd;Neni;95;9;1740;Monday;22;Alpy;4180;9;167;143;78;0;0;0;490;267;0;0;0;267
113075;4536;URI_0;Neni;www.poznani.cz;Info;Homepage;60;;;;0;0;skialpinismus-lyzovani;Hledani;Katalog;62;3;120;Monday;22;Obecne;161;3;0;0;0;0;0;0;161;62;0;0;0;62
113078;4541;URI_0;Neni;www.poznani.cz;Info;Homepage;60;;;;0;0;zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm;Hledani;Rozsirene;62;3;60;Monday;22;Obecne;122;3;0;0;0;0;0;0;60;112;0;62;0;50
113083;4548;URI_39;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;srí-lanka.htm;Zajezd;Neni;71;4;300;Monday;22;Lastminute;406;4;0;0;406;0;0;0;30;531;0;0;0;531
113084;4549;URI_110;Neni;expedice;Hledani;Katalog;30;;;;0;0;zajezdy-se-stany;Hledani;Katalog;95;9;540;Monday;23;Exotika;1377;9;0;0;50;0;0;0;0;426;0;0;0;426
113096;4561;URI_39;Fulltext;www.poznani.cz;Info;Homepage;180;;;;0;0;voda;Hledani;Katalog;71;4;240;Tuesday;1;Obecne;355;4;0;0;0;0;125;0;355;71;0;0;0;71
113098;4563;URI_39;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;španělsko-–-hotel-carlos*-canet-de-mar.htm;Zajezd;Neni;71;4;120;Tuesday;5;Pobytove;196;4;0;0;101;0;0;0;30;226;0;0;0;226
113101;4566;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;francie-ráj-kaoonu-a-zelené-srdce-francie.htm;Zajezd;Neni;95;9;660;Tuesday;7;Poznavaci zajezdy s lehkou turistikou;817;8;0;0;101;0;0;0;30;578;0;0;0;578
113102;4567;URI_0;Neni;ww;Hledani;Katalog;60;;;;0;0;turistika-alpy;Hledani;Katalog;78;5;180;Tuesday;7;Turistika;101;3;0;0;0;0;0;0;0;435;0;0;0;435
113103;4568;URI_42;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm;Hledani;Rozsirene;62;3;0;Tuesday;7;Obecne;92;3;0;0;0;0;0;0;30;112;0;62;0;50
113106;4571;URI_0;Neni;www.poznani.cz;Info;Homepage;60;;;;0;0;hřebenovka-watzmannu.htm;Zajezd;Neni;62;3;60;Tuesday;7;Horska turistika;112;3;0;0;0;0;0;0;60;50;0;0;0;50
113108;4573;URI_111;Neni;zajezdy-se-stany;Hledani;Katalog;420;;;;0;0;anglie-lond n-(s-v letem-do-stonehenge-a-oxfordu).htm;Zajezd;Neni;78;5;720;Tuesday;7;Turistika;420;5;0;0;101;0;0;0;0;1058;0;0;0;1058
113122;4587;URI_93;Partneri;www.poznani.cz;Info;Homepage;60;;;;0;0;daleke-poznavaci-cesty;Hledani;Katalog;62;3;120;Tuesday;7;Expedice Narocne;101;3;0;0;0;0;0;0;60;163;0;0;0;163
113135;4600;URI_0;Neni;www.poznani.cz;Info;Homepage;180;;;;0;0;www.poznani.cz;Info;Homepage;62;3;180;Tuesday;8;Obecne;242;3;0;0;50;0;0;0;242;50;0;0;0;50
113136;4601;URI_0;Neni;www.poznani.cz;Info;Homepage;60;;;;0;0;maroko-maroko-perla-maghrebu-poznávací-zájezd.htm;Zajezd;Neni;62;3;120;Tuesday;8;Obecne;161;3;0;0;0;0;0;0;60;101;0;101;0;0
113137;4602;URI_0;Neni;www.poznani.cz;Info;Homepage;60;;;;0;0;lefkada-letecký-pobytový-zájezd.htm;Zajezd;Neni;62;3;120;Tuesday;8;Pobytove;163;3;0;0;0;0;0;0;60;101;0;0;0;101
113138;4603;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;cesta-do-indie-a-nepálu.htm;Zajezd;Neni;62;3;0;Tuesday;8;Exotika;112;3;0;0;0;0;0;0;30;50;0;0;0;50
113139;4604;URI_42;Fulltext;www.poznani.cz;Info;Homepage;60;litva-lotyšsko-estonsko-helsinky-petrohrad-okruh-pobaltskými-republikami-s-návštěvou-petrohradu-a-finska-.htm;Zajezd;Neni;503;1;n_katalog.asp;Info;Zaslat katalog;71;4;660;Tuesday;8;Obecne;740;4;0;71;0;0;0;0;131;609;0;609;0;0
113142;4607;URI_111;Neni;lehka-turistika;Hledani;Katalog;60;;;;0;0;turistika-alpy;Hledani;Katalog;71;4;360;Tuesday;8;Turistika;629;3;0;0;50;0;0;0;0;810;0;0;0;810
113150;4616;URI_9;katalog;www.poznani.cz;Info;Homepage;60;;;;0;0;korsika-smaragdový-ostrov-korsika-dovolená-2005.htm;Zajezd;Neni;62;3;120;Tuesday;9;Obecne;161;3;0;0;0;0;0;0;60;101;101;0;0;0
113153;4619;URI_9;katalog;www.poznani.cz;Info;Homepage;60;;;;0;0;řecko-s-bulharskem-–-pobyt-s-výlety.htm;Zajezd;Neni;71;4;180;Tuesday;9;Pobyty s vylety;372;4;0;0;0;0;0;0;60;50;0;0;0;50
113166;4633;URI_111;Neni;lehka-turistika;Hledani;Katalog;60;;;;0;0;rakousko-pohodový-týden-v-alpách-iv.-krimml.htm;Zajezd;Neni;95;9;900;Tuesday;9;Poznavaci zajezdy s lehkou turistikou;1747;5;0;0;0;0;0;0;0;517;0;0;0;517
113173;4640;URI_39;Fulltext;www.poznani.cz;Info;Homepage;60;;;;0;0;zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm;Hledani;Rozsirene;62;3;120;Tuesday;9;Obecne;122;3;0;0;101;0;0;0;60;163;0;62;0;101
113175;4642;URI_100;Vlastni Weby;korsika%20-%20ostrov%20vuní%20a%20barev%20-%20cyklo%20zájezd.htm;Zajezd;Neni;240;;;;0;0;korsika;Hledani;Katalog;95;9;300;Tuesday;10;Cyklo;453;9;0;0;0;0;0;0;0;451;0;0;0;451
113180;4647;URI_42;Fulltext;siberut-divoký-ostrov-mentawaju-+-sumatra.htm;Zajezd;Neni;420;;;;0;0;silvestr-2004-2005-běžkařský-silvestr-na-podkarpatské-rusi-zimní-dovolená-lyžařský-zájezd.htm;Zajezd;Neni;83;6;900;Tuesday;10;Expedice Narocne;969;6;0;0;0;0;0;0;0;0;0;0;0;0
113181;4648;URI_0;Neni;www.poznani.cz;Info;Homepage;300;;;;0;0;irsko-„zelený-ostrov“-.htm;Zajezd;Neni;71;4;840;Tuesday;10;Golf;1007;4;0;0;0;0;0;0;300;1108;0;0;0;1108
113190;4657;URI_126;Partneri;www.poznani.cz;Info;Homepage;60;rumunsko-přes-hory-a-kláštery-do-drákulovy-transylvánie.htm;Zajezd;Neni;502;1;řecko-s-bulharskem-–-pobyt-s-výlety.htm;Zajezd;Neni;92;8;480;Tuesday;10;Poznavaci zajezdy s lehkou turistikou;502;8;0;176;0;0;0;0;236;112;0;0;0;112
113196;4663;URI_111;Neni;zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm;Hledani;Rozsirene;30;;;;0;0;zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm;Hledani;Rozsirene;83;6;300;Tuesday;10;Obecne;442;6;0;0;0;0;0;0;251;334;78;113;0;143
113202;4669;URI_132;Vlastni Weby;skotsko-pěšky-od-jihu-k-severu-skotska-dovolená-2005.htm;Zajezd;Neni;480;;;;0;0;zajezdy-se-stany;Hledani;Katalog;62;3;540;Tuesday;10;Turistika;542;3;0;0;0;0;0;0;0;163;0;0;0;163
113207;4674;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;peru-bolivie-peru-a-bolívie-s-průjezdem-chilským-np-lauca-fakultativně-np-huascaran-dovolená-2005.htm;Zajezd;Neni;104;12;600;Tuesday;10;Turistika;537;12;0;0;0;0;0;0;30;665;0;304;0;361
113211;4678;URI_80;Fulltext;zeme~52;Hledani;DleZeme;120;;;;0;0;kwturist-hory-trek;Hledani;DleKW;62;3;1020;Tuesday;11;Poznavaci zajezdy s ubytovanim;1523;3;0;0;0;0;0;0;0;1705;120;0;62;1523
113213;4680;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;n_sleva.asp;Info;Slevy;71;4;120;Tuesday;10;Obecne;327;4;0;0;71;0;101;0;327;0;0;0;0;0
113217;4684;URI_39;Fulltext;www.poznani.cz;Info;Homepage;60;www.poznani.cz;Info;Homepage;60;1;zajezdy-se-stany;Hledani;Katalog;92;8;660;Tuesday;11;Horska turistika;801;7;0;101;0;0;0;0;161;839;0;0;0;839
113219;4686;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;expedice-hory;Hledani;Katalog;88;7;420;Tuesday;11;Horska turistika;634;7;0;0;0;0;0;0;30;918;0;0;0;918
113233;4700;URI_111;Neni;n_katalog.asp;Info;Zaslat katalog;120;;;;0;0;černá-hora-národní-parky-a-moře-černé-hory-dovolená-2005.htm;Zajezd;Neni;62;3;180;Tuesday;11;Obecne;120;3;0;120;0;0;0;0;120;101;0;0;0;101
113237;4704;URI_100;Vlastni Weby;korsika%20s%20lehkou%20turistikou.htm;Zajezd;Neni;30;;;;0;0;korsika-smaragdový-ostrov-korsika-dovolená-2005.htm;Zajezd;Neni;62;3;60;Tuesday;11;Turistika;163;3;0;0;0;0;0;0;0;101;0;0;0;101
113244;4711;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;skialpinismus-lyzovani;Hledani;Katalog;62;3;360;Tuesday;11;Lastminute;609;3;0;0;609;0;0;0;30;671;0;0;0;671
113250;4717;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;korsika-ostrov-vůní-a-barev-cyklo-zájezd.htm;Zajezd;Neni;78;5;180;Tuesday;12;Cyklo;346;5;0;0;0;0;0;0;30;226;0;0;0;226
113254;4721;URI_111;Neni;cykloturistika-zahranici;Hledani;Katalog;120;;;;0;0;maďarsko-termální-lázně-harkány.htm;Zajezd;Neni;78;5;480;Tuesday;12;Cyklo;424;5;0;0;0;0;0;0;0;514;0;0;0;514
113267;4734;URI_39;Fulltext;www.poznani.cz;Info;Homepage;60;;;;0;0;lastminute;Hledani;Katalog;62;3;60;Tuesday;12;Lastminute;62;3;0;0;62;0;0;0;60;112;0;0;0;112
113268;4735;URI_0;Neni;www.poznani.cz;Info;Homepage;120;;;;0;0;thajsko-velký-okruh-dovolená-2005.htm;Zajezd;Neni;78;5;1500;Tuesday;12;Golf;2147;5;0;0;0;0;0;0;120;50;0;0;0;50
113273;4740;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;itálie-sicílie-liparské-ostrovy-s-návštevou-sicílie-dovolená-2005-pobyt-s-výlety.htm;Zajezd;Neni;83;6;360;Tuesday;12;Pobyty s vylety;407;6;0;0;101;0;0;0;30;638;0;286;0;352
113274;4741;URI_80;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;černá-hora-alet-moc-bečiči-pobyt-s-výlety-v-ceně-zájezdu-.htm;Zajezd;Neni;83;6;240;Tuesday;12;Lipari;301;6;0;0;0;0;0;0;30;128;0;0;0;128
113278;4746;URI_111;Neni;zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm;Hledani;Rozsirene;120;;;;0;0;itálie-sicílie-liparské-ostrovy-s-návštevou-sicílie-dovolená-2005-pobyt-s-výlety.htm;Zajezd;Neni;71;4;180;Tuesday;12;Hotelbusy;125;4;0;0;0;0;0;0;0;120;0;120;0;0
113283;4751;URI_111;Neni;horska-turistika;Hledani;Katalog;30;;;;0;0;www.poznani.cz;Info;Homepage;88;7;1380;Tuesday;13;Horska turistika;1128;5;0;0;0;0;0;0;88;1762;0;0;0;1762
113285;4753;URI_111;Neni;lastminute;Hledani;Katalog;60;;;;0;0;www.poznani.cz;Info;Homepage;78;5;480;Tuesday;12;Horolezecka skola;429;5;0;0;60;0;0;0;78;60;0;0;0;60
113288;4756;URI_42;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;expedice;Hledani;Katalog;62;3;0;Tuesday;12;Expedice Narocne;62;3;0;0;0;0;0;0;30;112;0;0;0;112
113289;4757;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;itálie-sicílie-liparské-ostrovy-s-návštevou-sicílie-dovolená-2005-pobyt-s-výlety.htm;Zajezd;Neni;62;3;0;Tuesday;12;Lipari;112;3;0;0;0;0;0;0;30;50;0;0;0;50
